kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
10554999,K00534.02,2,CANDIDATE,1.0,2.735900074,37.10211,1.56,0.24,-0.13,0.018704,0.000558,-0.000407,0.83,0.037,-0.035,5299,1.6990104178202867,0.09113485045053349,-0.08062152569210433,1294,10554999,2.736,0.0013,0.9687094997738583,0.005080903009846931,0.9998350424928145,0.0013,0.998535256937574
10554999,K00534.01,1,CANDIDATE,1.0,6.400157105,39.781902,2.52,0.37,-0.22,0.030148,7.900000000000001e-05,-0.004767,0.83,0.037,-0.035,5299,2.738546090485779,0.12229049672004287,-0.44815294814456613,1293,10554999,6.4,0.0002,0.9687094997738583,0.004241387548358766,0.9998624144472239,0.0002,0.9996624419643345
11823054,K00543.02,2,CANDIDATE,1.0,3.137845914,25.52837,1.5,0.07,-0.11,0.016057,0.000179,-0.0009199999999999,0.796,0.036,-0.034,5044,1.3988170935690913,0.06515659431047162,-0.09996666822139541,647,11823054,3.138,8.6e-05,0.9687094997738583,0.014261703486045005,0.9995326645556514,8.6e-05,0.9994467047464995
11823054,K00543.01,1,CANDIDATE,1.0,4.302139338,53.66931999999999,2.46,0.12,-0.19,0.0262959999999999,0.0031379999999999,-0.001614,0.796,0.036,-0.034,5044,2.2907949363201525,0.29234299036277533,-0.1713007217640696,646,11823054,4.302,0.00011,0.9687094993507471,0.001187710796059398,0.9999615898697081,0.00011,0.9998515940948224
2577353,K07635.01,1,CANDIDATE,0.872,60.458443,8.224685000000001,1.59,0.46,-0.31,0.012311,0.001614,-0.000484,1.106,0.086,-0.078,5865,1.4901566112194817,0.22714045138698158,-0.12031865794426928,7170,2577353,60.458,0.11,0.9687094997738583,0.14331101861750947,0.9945964975949761,0.11,0.8851908828595287
7834712,K07850.01,1,CANDIDATE,0.966,66.119119,10.450334,3.0,0.85,-0.34,0.026737,0.001826,-0.001966,1.157,0.125,-0.11,5828,3.385552015369368,0.43272077016167754,-0.4069115370060607,7231,7834712,66.119,0.19,0.9687094997738583,0.13059362079163883,0.9951480302115496,0.19,0.8060699044713553
9640649,K07951.01,1,CANDIDATE,0.971,0.862329309,8.789984,1.09,0.31,-0.11,0.011096,0.001276,-0.000684,0.805,0.07,-0.063,5806,0.9775653152529575,0.14093768893514547,-0.09738791112401887,7651,9640649,0.862,0.08,0.9687094997738583,0.05852058031277341,0.9979922171491014,0.08,0.9181528397771733
9650579,K07953.01,1,CANDIDATE,0.335,432.96905,7.316128,1.43,0.33,-0.12,0.014757,0.002398,-0.000741,1.001,0.079,-0.072,5580,1.6166485251856277,0.29204795388595556,-0.14181462475483095,7653,9650579,432.969,0.23,0.9687094997738583,0.9108921601104231,0.6698053778282708,0.23,0.5157501409277685
8822216,K00581.01,1,CANDIDATE,1.0,6.996926239,93.73316,3.21,0.77,-0.31,0.032904,0.000624,-0.0002569999999999,0.866,0.069,-0.062,5713,3.118530846463629,0.2554153979513109,-0.2245913762961191,872,8822216,6.997,0.00012,1.3103825682515434e-15,3.44173986505095e-05,0.0,0.00012,0.0
8822216,K00581.02,2,CANDIDATE,0.962,151.863949,13.330562,2.41,0.58,-0.23,0.024748,0.001094,-0.000589,0.866,0.069,-0.062,5713,2.345532500251699,0.21372044801331352,-0.1769605865311459,873,8822216,151.864,0.0056,0.9687094997738583,0.3070060400328512,0.9856901059648195,0.0056,0.9801702413714165
9570741,K00586.01,1,CANDIDATE,1.0,15.77980122,33.72235,2.11,0.62,-0.2,0.02126,0.000686,-0.000341,0.943,0.072,-0.066,5941,2.194110059463881,0.1818705282768183,-0.1575453742171313,915,9570741,15.78,0.00014,0.9687094997738583,0.008430377156185716,0.9997253733126863,0.00014,0.9995854117604225
6422155,K00510.02,2,CANDIDATE,1.0,6.38899658,32.128864,2.89,0.42,-0.3,0.025119,0.000346,-0.003481,1.063,0.053,-0.05,5527,2.92226143073559,0.15115872669374317,-0.4276594127455262,1154,6422155,6.389,4.6e-06,0.9687094997738583,0.008373591236329025,0.9997272387828817,4.6e-06,0.9997226400375833
6422155,K00510.03,3,CANDIDATE,0.932,14.62709685,15.998437,2.7,0.39,-0.28,0.023474,0.00011,-0.005345,1.063,0.053,-0.05,5527,2.7308875681789573,0.1367590713592185,-0.6349484609062742,1155,6422155,14.627,0.0024,0.9687094997738583,0.03907753374401211,0.9986864163117297,0.0024,0.9962895689125816
6422155,K00510.04,4,CANDIDATE,0.998,35.1184432,14.461804999999998,3.26,0.47,-0.34,0.0283089999999999,0.00187,-0.007178,1.063,0.053,-0.05,5527,3.2933754863925127,0.2725633969198575,-0.8493115774624792,1156,6422155,35.118,0.091,0.9687094997738583,0.06060965938067305,0.9979159184903258,0.091,0.9071055699077062
6422155,K00510.01,1,CANDIDATE,1.0,2.940304817,38.672123,2.59,0.38,-0.27,0.022515,5.8e-05,-0.0026609999999999,1.063,0.053,-0.05,5527,2.619320678092751,0.13077061756433506,-0.3331877195192993,1118,6422155,2.94,2.1e-05,0.9687094997738583,0.004432419919313807,0.9998561899955977,2.1e-05,0.9998351930156077
8015907,K00517.01,1,CANDIDATE,1.0,2.752359689,127.52513,2.54,0.29,-0.13,0.025966,0.002345,-0.0005269999999999,0.901,0.039,-0.037,5462,2.560432312830355,0.25642165620540025,-0.11728602939796924,1164,8015907,2.752,1.3e-05,9.45013108891129e-36,1.5635916363545772e-06,0.0,1.3e-05,0.0
9941859,K00528.02,2,CANDIDATE,1.0,96.6781852,37.79153,3.29,0.59,-0.53,0.028035,0.000534,-0.000841,0.897,0.04,-0.038,5387,2.7521776210514726,0.13345522677630012,-0.14286303268791972,1252,9941859,96.678,0.017,0.9687094997738567,0.020929391618998386,0.9993095034096391,0.017,0.9823212418516752
9941859,K00528.03,3,CANDIDATE,1.0,20.55280311,33.833244,2.99,0.53,-0.48,0.025416,0.004202,-0.001099,0.897,0.04,-0.038,5387,2.4950721033224266,0.4272492979597533,-0.15103740223847992,1253,9941859,20.553,0.074,0.9687094997738583,0.00900014543192379,0.9997066440617904,0.074,0.925728352401218
9941859,K00528.01,1,CANDIDATE,1.0,9.57665962,66.11585,2.88,0.51,-0.46,0.024495,0.000538,-0.000227,0.897,0.04,-0.038,5387,2.4046581354612386,0.11953221881227206,-0.10427850561010696,1251,9941859,9.577,0.0011,0.9466592548972514,0.0004244039477197754,0.9999760762550788,0.0011,0.9988761025711982
10053138,K07279.01,1,CANDIDATE,0.769,11.772814599999998,7.914059,0.93,0.17,-0.15,0.008052,0.00045,-0.000695,0.956,0.041,-0.039,5401,0.8424519000755096,0.05934728074762249,-0.0804280401000055,7422,10053138,11.773,0.00027,0.9687094997738583,0.07394813795610879,0.9974206464135168,0.00027,0.9971513428389852
3110177,K07644.01,1,CANDIDATE,0.988,3.39904814,7.6781254,0.81,0.2,-0.12,0.007945,0.000685,-0.000757,0.89,0.069,-0.063,5766,0.7738688467467908,0.08972909872949478,-0.09185604465570588,7213,3110177,3.399,0.06,0.9687094997738583,0.06667106205943328,0.9976926069010715,0.06,0.9378310504870072
5888187,K07749.01,1,CANDIDATE,0.656,133.6348207,8.24968,1.89,0.12,-0.19,0.018879,0.000914,-0.001786,0.812,0.035,-0.033,5202,1.6777160967153284,0.10875149469873907,-0.1727417804145354,6916,5888187,133.635,0.99,0.9687094997738583,0.3416156945585632,0.9832398734848806,0.99,0.009832398734848815
11714107,K08063.01,1,CANDIDATE,0.471,405.35457,8.28041,2.11,0.56,-0.24,0.021319,0.001292,-0.001702,0.903,0.074,-0.067,5650,2.106871437657312,0.21473969417656827,-0.2296279386130566,7905,11714107,405.355,0.023,0.9687094997738583,0.9026543039997951,0.7004815014213803,0.023,0.6843704268886885
4165473,K00550.01,1,CANDIDATE,1.0,13.02363236,43.55852,2.3,0.3,-0.19,0.022266,0.00073,-0.000342,0.95,0.043,-0.04,5627,2.314990779952177,0.12938368839391867,-0.10375640020182055,691,4165473,13.024,4.2e-05,0.9687094997738575,0.0033644412470276224,0.9998909575708458,4.2e-05,0.9998489621506278
9607164,K00587.01,1,CANDIDATE,1.0,14.03490255,51.662617,2.41,0.32,-0.28,0.028141,0.003258,-0.0015949999999999,0.755,0.057,-0.051,5258,2.3252515013056883,0.32138475966935176,-0.20503724069541596,916,9607164,14.035,0.00022,0.9687094997018246,0.0016585818313458241,0.9999463367757343,0.00022,0.9997263485816437
