kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
7887791,K01964.01,1,CANDIDATE,1.0,2.229326354,35.477276,0.6,0.08,-0.03,0.006393,0.000223,-0.000245,1.025,0.045,-0.042,5587,0.7171533401239618,0.040212874755603506,-0.04023521463586703,2523,7887791,2.229,0.0021,0.9896868519458548,0.011670688770428116,0.9998769481170146,0.0021,0.9977772065259688
11657891,K01965.01,1,CANDIDATE,1.0,2.514628496,28.595043,1.27,0.31,-0.11,0.013835,0.000511,-0.000318,0.836,0.062,-0.057,5662,1.2658110908004025,0.10487395813706289,-0.09107753969345642,2524,11657891,2.515,0.00019,0.9905361496440109,0.019775833937644316,0.9998072444302143,0.00019,0.9996172810537726
8950568,K02038.01,1,CANDIDATE,1.0,8.30537702,21.758528,1.69,0.18,-0.13,0.017763,0.036224,-0.001801,0.868,0.04,-0.038,5435,1.687405641014347,3.4419966489307803,-0.18635424963964214,2359,8950568,8.305,1.0,0.9909543886359867,0.036486024122078714,0.9996543370899856,1.0,0.0
8950568,K02038.02,2,CANDIDATE,1.0,12.51353325,19.935074,1.88,0.19,-0.15,0.019678,0.004392,-0.000897,0.868,0.04,-0.038,5435,1.8693220854517993,0.4260206697397234,-0.1181446385927455,2360,8950568,12.514,1.0,0.9910162652518711,0.04485174428528851,0.9995743185859491,1.0,0.0
8950568,K02038.03,4,CANDIDATE,0.889,17.9134215,8.255046,1.39,0.15,-0.1,0.014619,0.003915,-0.002089,0.868,0.04,-0.038,5435,1.3887396873269569,0.3773736074359452,-0.20754999809507618,2262,8950568,17.913,0.00015,0.9913359318923955,0.1127754468251077,0.9988890819730234,0.00015,0.9987392486107275
8950568,K02038.04,3,CANDIDATE,0.998,25.2149143,8.677660000000001,1.19,0.13,-0.09,0.012512,0.001397,-0.000592,0.868,0.04,-0.038,5435,1.1885841006795874,0.14356791649256648,-0.07661761714643427,2263,8950568,25.215,0.0072,0.9913108323822883,0.12283198912208143,0.9987725691832824,0.0072,0.9915814066851628
8107225,K00235.01,1,CANDIDATE,1.0,5.63252508,62.67986,2.04,0.28,-0.16,0.023204,0.003018,-0.00058,0.894,0.067,-0.061,5216,2.2703030429146738,0.3407966203887739,-0.1649759212543697,67,8107225,5.633,4e-05,0.9693585727994027,0.0015379267898975037,0.999951311250132,4e-05,0.999911313197682
8612275,K02111.01,1,CANDIDATE,1.0,3.289726319,19.873373,1.37,0.16,-0.08,0.013779,0.000598,-0.000342,0.918,0.043,-0.041,5468,1.3843434079096402,0.08839855127511044,-0.07073402967587461,3321,8612275,3.29,1.8e-06,0.9910717818564674,0.038521004080972795,0.9996390745725334,1.8e-06,0.9996372752221991
8612275,K02111.02,2,CANDIDATE,1.0,7.18644594,18.709436,2.19,0.27,-0.13,0.02206,6e-06,-0.003742,0.918,0.043,-0.041,5468,2.2163158123584195,0.10381610732712121,-0.3887627522454274,3355,8612275,7.186,0.11,0.9910976582395911,0.044853086155387266,0.9995781967064986,0.11,0.8896245950687838
5706595,K02183.02,2,CANDIDATE,1.0,4.57948235,17.950302,1.35,0.18,-0.1,0.012971,0.000601,-0.000478,1.058,0.06,-0.056,5570,1.501905413509942,0.10998792469167237,-0.0968655567064571,3023,5706595,4.579,0.0002,0.9911382004451343,0.045382830467377025,0.9995749401887807,0.0002,0.999375025200743
5706595,K02183.03,3,FALSE POSITIVE,0.404,150.381954,7.760867,2.26,0.31,-0.16,0.021711,0.004289,-0.004103,1.058,0.06,-0.056,5570,2.513905514818777,0.5166792522259939,-0.49336631925106905,3024,5706595,150.382,0.071,0.9906492260473282,0.5786863157927327,0.987035215529118,0.071,0.9169557152265506
5706595,K02183.01,1,CANDIDATE,1.0,19.0231361,18.81096,2.04,0.27,-0.15,0.019553,0.0039049999999999,-0.001538,1.058,0.06,-0.056,5570,2.26403180559401,0.47003412464119043,-0.2146497126753635,3022,5706595,19.023,0.00094,0.9910283576437845,0.05434806665817894,0.9994797181743371,0.00094,0.9985402072392532
12256520,K02264.01,1,CANDIDATE,0.999,33.2407985,17.635292,1.51,0.16,-0.05,0.01668,0.00067,-0.000661,0.855,0.038,-0.036,5391,1.5607941070979108,0.09350141692411275,-0.09024650190955645,2763,12256520,33.241,0.0047,0.9909959574495929,0.07489346573594699,0.9992644404548636,0.0047,0.9945678975847257
12256520,K02264.02,2,CANDIDATE,0.983,7.25101997,9.212867,0.91,0.1,-0.03,0.010066,0.000593,-0.0006219999999999,0.855,0.038,-0.036,5391,0.941903685974075,0.06950864069406461,-0.07042974616728875,2764,12256520,7.251,0.0026,0.9913433938758316,0.08903695320583355,0.9991465205458898,0.0026,0.9965487395924705
4459924,K02441.01,1,FALSE POSITIVE,0.0,4.79176993,18.046244,0.81,0.04,-0.06,0.009839,0.000299,-0.000472,0.894,0.04,-0.037,5138,0.9626578020702239,0.052067413306105474,-0.06099204626665238,2862,4459924,4.792,0.0047,0.9911338442631944,0.04522575980093183,0.9995762709612014,0.0047,0.9948782624876837
9209624,K02443.01,1,CANDIDATE,0.996,6.79164656,15.718208,1.01,0.15,-0.14,0.009257,0.000486,-0.0003259999999999,1.142,0.051,-0.048,5772,1.156963940315882,0.07974424753409506,-0.06344190843433874,2865,9209624,6.792,4.8e-05,0.9912003898075575,0.05546590149070985,0.99947867277559,4.8e-05,0.9994306977992967
9209624,K02443.02,2,CANDIDATE,0.991,11.8376933,11.67936,1.0,0.15,-0.15,0.009122,0.000283,-0.000658,1.142,0.051,-0.048,5772,1.1400912891391894,0.061994798641911306,-0.09518132231212481,2866,9209624,11.838,0.0019,0.9912855622077659,0.08060005782904689,0.9992293246390351,0.0019,0.9973307889222209
3354846,K02444.01,1,CANDIDATE,0.995,18.5525162,17.103079,2.53,0.65,-0.21,0.027989,0.0076319999999999,-0.002961,0.806,0.068,-0.062,5569,2.468913529417317,0.7047069195826388,-0.32293742062655156,2867,3354846,18.553,0.0066,0.9911018090914222,0.06104365518201288,0.9994163149364986,0.0066,0.9928201672579177
9153570,K02625.01,1,CANDIDATE,0.95,3.81371423,11.01746,1.37,0.32,-0.12,0.015334,0.000833,-0.001101,0.84,0.077,-0.069,5547,1.4096724125346085,0.1502068293513574,-0.1537956157877891,3056,9153570,3.814,0.00029,0.9913199176302073,0.07409435794137863,0.9992993059609817,0.00029,0.9990095091622531
5557821,K01571.01,1,FALSE POSITIVE,0.001,2.92878704,32.339420000000004,22.76,6.98,-2.32,0.236028,5.248167,-0.136049,1.037,0.084,-0.076,5955,26.787102432859296,595.624755834446,-15.564670213077065,2662,5557821,2.929,1.0,0.9901300022361924,0.014999418629465123,0.9998482031451259,1.0,0.0
11337372,K01650.01,1,CANDIDATE,1.0,6.53194024,32.68434,3.09,0.3,-0.4,0.0289649999999999,0.00113,-0.003692,0.954,0.049,-0.046,5301,3.024164167033717,0.19505526730291214,-0.4121315101307819,2364,11337372,6.532,1.2e-05,0.9900224521513074,0.015560545862583824,0.9998407004340898,1.2e-05,0.9998287023456846
11337372,K01650.02,2,CANDIDATE,1.0,100.8276725,30.88894,4.35,0.43,-0.57,0.040808,0.0057079999999999,-0.002786,0.954,0.049,-0.046,5301,4.260662569594764,0.6348674691806261,-0.35611335161316277,2365,11337372,100.828,0.00058,0.9875898284652621,0.08808276266840168,0.9987862292185313,0.00058,0.9982069332055845
9574614,K01745.01,1,FALSE POSITIVE,0.0,0.982090079,327.15695,29.95,4.76,-2.79,0.369602,1.545707,-0.112295,0.911,0.091,-0.08,5472,36.84988571064057,154.15331015670915,-11.654257048200103,2063,9574614,0.982,1.0,1.6936780317240175e-09,1.9783747172663654e-12,0.9988319062555793,1.0,0.0
8197343,K01746.01,1,CANDIDATE,0.998,11.79161234,16.844379999999997,2.41,0.38,-0.42,0.018403,0.00085,-0.000552,1.18,0.061,-0.057,5620,2.376589035049081,0.16475277024101612,-0.13513344199325983,2064,8197343,11.792,0.0011,0.9911435854507963,0.05556216590989774,0.9994743131025894,0.0011,0.9983748913581766
